Date,company name,open,high,low,closing,avg_price_1,ROC_8,std_price_13,avg_volume_14,gold,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
2/14/2023,Orla Mining Ltd.,4.11,4.19,4.07,4.13,4.19,5.357142857142856,0.10381196018245167,197755.5,1854,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Sandstorm Gold Ltd.,5.27,5.37,5.2,5.33,5.3,-1.478743068,0.16498251655624735,2283373.8571428573,1854,1,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Centerra Gold Inc.,6.46,6.585,6.335,6.51,6.46,0.9302325581395288,0.12446809909494687,155571.7857142857,1854,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Seabridge Gold Inc.,11.81,12.01,11.66,11.84,11.88,-6.698187549,0.5044062261963573,261248.64285714287,1854,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,DRDGOLD Limited,7.44,7.6,7.34,7.57,7.41,2.021563342318064,0.22284293652475537,245138.5,1854,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Caledonia Mining Corporation Plc,12.76,12.95,12.58,12.93,12.81,-2.635542169,0.32520604908114115,41651.78571428572,1854,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,"Idaho Strategic Resources, Inc.",5.5,5.5,5.34,5.47,5.52,1.672862453531596,0.10766757957857678,7064.285714285715,1854,0,0,0,0,0,1,0,0,0,0,0,0
2/14/2023,"Contango Ore, Inc.",22.51,22.51,22.51,22.51,22.5,-6.208333333,0.4918098444285352,953.1428571428571,1854,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Newmont Corporation,46.23,46.7,45.95,46.3,47.01,-4.967159278,1.4441806300832571,7557144.642857143,1834.2,0,0,0,0,0,0,0,0,1,0,0,0
2/15/2023,Agnico Eagle Mine,49.97,50.01,48.6,49.15,51.04,-6.895245312,1.0742480972098394,2618210.4285714286,1834.2,0,0,0,0,0,1,0,0,0,0,0,0
2/15/2023,Barrick Gold Cor,17.32,17.4,16.925,17.17,17.81,-7.189189189,0.42862481352490417,17417745.714285713,1834.2,0,0,0,0,0,1,0,0,0,0,0,0
2/15/2023,Wheaton Precious Metals Corp.,42.14,42.43,41.73,42.41,43.18,-3.701180745,0.5293622190658178,2198121.6428571427,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Franco-Nevada Corporation,133.28,134.43,132.46,134.26,136.08,-2.505264687,3.459314627539454,505691.28571428574,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Gold Fields Limited,10.03,10.22,9.98,10.12,10.53,-8.746618575,0.2572437734413847,5584952.785714285,1834.2,0,0,0,0,0,1,0,1,0,0,0,0
2/15/2023,AngloGold Ashant,18.21,18.608,18.19,18.48,19.78,-9.189189189,0.3655326285902651,2705692.6428571427,1834.2,1,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Kinross Gold Corporation,4.07,4.07,3.9,3.93,4.15,-10.2739726,0.12731447034401064,13757424.07142857,1834.2,1,0,1,0,0,0,0,0,0,0,0,0
2/15/2023,Alamos Gold Inc.,155.53,159.31,154.96,10.36,10.56,-3.448275862,0.092722359,3385734.8571428573,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Harmony Gold Mining Company Limited,3.21,3.24,3.18,3.24,3.33,-8.732394366,0.1002177117259709,3594799.214285714,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Pan American Silver Corp.,16.1,16.1,16.215,16.13,16.49,-5.173427396,0.5701371854706762,3306231.5714285714,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Endeavour Mining plc,3.1,3.1,3.11,3.11,3.17,-4.892966361,0.088643625,2364311.4285714286,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Osisko Gold Royalties Ltd,12.7,12.93,12.67,12.92,12.99,-0.154559505,0.12658735708734178,568446.3571428572,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Eldorado Gold Corporation,8.82,8.925,8.7788,8.89,9.1,-4.817987152,0.17632647458912307,1571709.2142857143,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,IAMGOLD Corporation,2.5,2.5,2.44,2.47,2.56,-7.490636704,0.058932817,4192352.6428571427,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,"Coeur Mining, Inc.",3.3,3.306,3.15,3.3,3.4,-10.08174387,0.1509499832258955,3867294.785714286,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Equinox Gold Corp.,3.66,3.71,3.57,3.68,3.75,-11.96172249,0.1877122730028493,2229498.5,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Orla Mining Ltd.,4.01,4.12,3.96,4.11,4.13,-1.674641148,0.08976465,184618.85714285713,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Sandstorm Gold Ltd.,5.21,5.21,5.085,5.17,5.33,-4.436229205,0.10510678330839386,2316526.785714286,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Centerra Gold Inc.,6.46,6.47,6.28,6.3,6.51,-5.829596413,0.10011531812404469,153035.35714285713,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Seabridge Gold Inc.,11.61,11.61,11.408,11.52,11.84,-9.36270653,0.44717919313094295,254672.57142857142,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,DRDGOLD Limited,7.34,7.53,7.34,7.46,7.57,-5.089058524,0.14181063574449684,245901.5,1834.2,1,0,0,0,0,0,0,1,0,0,0,0
2/15/2023,Caledonia Mining Corporation Plc,12.61,12.78,12.4,12.73,12.93,-5.56379822,0.24333157709234166,41385.28571428572,1834.2,1,0,0,0,0,0,0,1,0,0,0,0
2/15/2023,"Idaho Strategic Resources, Inc.",5.5,5.5,5.3,5.36,5.47,0.1869158878504799,0.088585754,6754.5,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,"Contango Ore, Inc.",22.74,22.74,22.5,22.52,22.51,-6.166666667,0.5795710173071617,964.1428571428571,1834.2,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Newmont Corporation,45.65,46.33,45.11,45.85,46.3,-5.170630817,1.0932684471052327,7702422.714285715,1842,0,0,0,0,0,1,0,0,0,0,0,0
2/16/2023,Agnico Eagle Mine,48.55,49.5492,47.6,49.3,49.15,-6.433858417,1.0069623016394753,2651327.285714286,1842,1,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Barrick Gold Cor,16.92,17.09,16.61,16.95,17.17,-7.579062159,0.35852618543289144,18422867.92857143,1842,0,0,0,0,0,1,0,0,0,0,0,0
2/16/2023,Wheaton Precious Metals Corp.,42.04,42.685,41.308,42.37,42.41,-2.954649565,0.5026175076280911,2193845.285714286,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Franco-Nevada Corporation,133.08,135.7,131.92,134.93,134.26,-1.568427196,2.8077523175885366,501993.71428571426,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Gold Fields Limited,10.04,10.28,9.97,10.2,10.12,-5.73012939,0.25275659721538646,5586915.714285715,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,AngloGold Ashant,18.25,18.61,18.175,18.55,18.48,-7.986111111,0.45852047461485673,2958741.9285714286,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Kinross Gold Corporation,3.97,3.976,3.77,3.93,3.93,-9.237875289,0.1329256588068412,13926110.42857143,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Alamos Gold Inc.,157.31,160.21,156.47,10.43,10.36,-3.959484346,0.11479077958147088,3414901.6428571427,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Harmony Gold Mining Company Limited,3.19,3.27,3.18,3.23,3.24,-7.183908046,0.088932415,3403840.214285714,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Pan American Silver Corp.,15.96,15.96,16.37,16.25,16.13,-3.675163011,0.3589657508125664,3347004.6428571427,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Endeavour Mining plc,3.05,3.05,3.17,3.13,3.11,-3.987730061,0.061799925,2306433.8571428573,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Osisko Gold Royalties Ltd,12.8,12.955,12.64,12.9,12.92,0.3110419906687475,0.082142778,565585.5714285715,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Eldorado Gold Corporation,8.81,9.0799,8.69,8.99,8.89,-4.867724868,0.17515926818405064,1567342.2142857143,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,IAMGOLD Corporation,2.43,2.54,2.39,2.47,2.47,-8.518518519,0.061174404,4007229.8571428573,1842,1,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,"Coeur Mining, Inc.",3.23,3.3575,3.19,3.31,3.3,-7.282913165,0.12533544733623908,3990264.5,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Equinox Gold Corp.,3.64,3.8,3.58,3.75,3.68,-11.13744076,0.17572924978718732,2238570.785714286,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Orla Mining Ltd.,3.9,4.21,3.87,4.21,4.11,-0.70754717,0.077847649,178460.7142857143,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Sandstorm Gold Ltd.,5.12,5.245,5.065,5.21,5.17,-3.518518519,0.087133849,2335901.3571428573,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Centerra Gold Inc.,6.27,6.31,6.2,6.24,6.3,-6.306306306,0.10110923263025264,150722.85714285713,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Seabridge Gold Inc.,11.43,11.62,11.24,11.47,11.52,-8.532695375,0.4455305106246336,254671.07142857142,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,DRDGOLD Limited,7.38,7.77,7.38,7.55,7.46,-3.080872914,0.1284922426073204,241276.64285714287,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Caledonia Mining Corporation Plc,12.77,13,12.48,13,12.73,-1.886792453,0.2234404641635654,41250,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,"Idaho Strategic Resources, Inc.",5.48,5.5,5.39,5.5,5.36,1.4760147601476028,0.070538224,6057.642857142857,1842,0,0,0,0,1,0,0,0,0,0,0,0
2/16/2023,"Contango Ore, Inc.",22.56,22.56,22.56,22.56,22.52,-6,0.6208534242144959,1059.142857142857,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Newmont Corporation,45.32,45.56,44.67,45.42,45.85,-4.539722573,1.1681038766593752,7720284.642857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Agnico Eagle Mine,46.79,46.9,44.54,46.23,49.3,-10.30267753,1.1740074913490068,2659427.285714286,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Barrick Gold Cor,16.65,16.79,16.44,16.74,16.95,-6.007860752,0.4598299574229888,18574707.214285713,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Wheaton Precious Metals Corp.,41.69,42.47,41.33,42.28,42.37,-2.152279565,0.5491298477987673,2139612.5714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Franco-Nevada Corporation,132.93,134.24,131.57,132.45,134.93,-2.048513534,2.502428307843835,479458.0714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Gold Fields Limited,10.1,10.22,9.985,10.1,10.2,-5.519176801,0.27753262686459523,5449699.5,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,AngloGold Ashant,18.21,18.47,18.005,18.47,18.55,-7.65,0.5777853385435688,2927678.5714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Kinross Gold Corporation,3.89,3.89,3.76,3.86,3.93,-9.176470588,0.15384807691106517,14669564.785714285,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Alamos Gold Inc.,159.7,163.1768,157.67,10.35,10.43,-2.908067542,0.12792225202872726,3339895.285714286,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Harmony Gold Mining Company Limited,3.205,3.28,3.15,3.24,3.23,-3.571428571,0.095219046,3291398.714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Pan American Silver Corp.,16,16,16.315,16.21,16.25,-1.697998787,0.3531325021894552,3265455.1428571427,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Endeavour Mining plc,3.07,3.07,3.15,3.13,3.13,-1.261829653,0.061216304179817986,2264482.4285714286,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Osisko Gold Royalties Ltd,12.75,12.845,12.52,12.77,12.9,0.7097791798107245,0.083750239,540345.6428571428,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Eldorado Gold Corporation,8.8,8.9,8.61,8.72,8.99,-5.217391304,0.17476357656076558,1589181.2142857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,IAMGOLD Corporation,2.41,2.49,2.295,2.46,2.47,-5.384615385,0.071117454,3896220.3571428573,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,"Coeur Mining, Inc.",3.27,3.33,3.19,3.31,3.31,-3.216374269,0.1293226931917202,3985768.8571428573,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Equinox Gold Corp.,3.69,3.76,3.59,3.69,3.75,-7.980049875,0.1826408834508051,2203838.0714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Orla Mining Ltd.,4.17,4.18,4.09,4.13,4.21,-1.666666667,0.079727099,169734.57142857142,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Sandstorm Gold Ltd.,5.13,5.18,5.065,5.11,5.21,-3.58490566,0.089313622,2278935.1428571427,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Centerra Gold Inc.,6.17,6.28,6.04,6.24,6.24,-4.147465438,0.12156036803549351,147318.07142857142,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Seabridge Gold Inc.,11.38,11.44,11.082,11.28,11.47,-7.007419621,0.46957154502529946,255742.07142857142,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,DRDGOLD Limited,7.44,7.555,7.33,7.52,7.55,-0.397350993,0.12835247942428327,230127.85714285713,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Caledonia Mining Corporation Plc,12.81,12.99,12.5,12.7,13,-3.495440729,0.2187083293642961,39791.42857142857,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,"Idaho Strategic Resources, Inc.",5.49,5.5,5.31,5.34,5.5,-1.657458564,0.066080759,6185.785714285715,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,"Contango Ore, Inc.",22.56,22.56,22.56,22.56,22.56,-3.009458298,0.6377223091515859,827.7857142857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Newmont Corporation,45.32,45.56,44.67,45.42,45.42,-5.335556482,1.212947247674451,7636805.071428572,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Agnico Eagle Mine,46.79,46.9,44.54,46.23,46.23,-9.759906305,1.820806386586973,3112167.714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Barrick Gold Cor,16.65,16.79,16.44,16.74,16.74,-6.636921361,0.5521101710942143,18280865,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Wheaton Precious Metals Corp.,41.69,42.47,41.33,42.28,42.28,-1.902552204,0.5743491299521766,2023501.9285714286,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Franco-Nevada Corporation,132.93,134.24,131.57,132.45,132.45,-2.610294118,2.244101099,476391.14285714284,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Gold Fields Limited,10.1,10.22,9.985,10.1,10.1,-3.80952381,0.3036867481890586,4930258.785714285,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,AngloGold Ashant,18.21,18.47,18.005,18.47,18.47,-6.575619626,0.6647073772991451,2850749.214285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Kinross Gold Corporation,3.89,3.89,3.76,3.86,3.86,-7.875894988,0.17436331065498456,14834591.857142856,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Alamos Gold Inc.,159.7,163.1768,157.67,10.35,10.35,-2.999062793,0.14734400703881678,3273716.4285714286,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Harmony Gold Mining Company Limited,3.205,3.28,3.15,3.24,3.24,-2.114803625,0.097349489,3180148.214285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Pan American Silver Corp.,16,16,16.315,16.21,16.21,-1.638349515,0.3352763880894095,3212444.285714286,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Endeavour Mining plc,3.07,3.07,3.15,3.13,3.13,-0.949367089,0.058518023,2112956.285714286,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Osisko Gold Royalties Ltd,12.75,12.845,12.52,12.77,12.77,-0.078247261,0.085791937,532249.2142857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Eldorado Gold Corporation,8.8,8.9,8.61,8.72,8.72,-3.539823009,0.20118877472892435,1674672.2142857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,IAMGOLD Corporation,2.41,2.49,2.295,2.46,2.46,-5.747126437,0.078159928,4089560.5,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,"Coeur Mining, Inc.",3.27,3.33,3.19,3.31,3.31,-4.057971014,0.12784204998196252,3830753.5,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Equinox Gold Corp.,3.69,3.76,3.59,3.69,3.69,-6.345177665,0.189259691,2193980.1428571427,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Orla Mining Ltd.,4.17,4.18,4.09,4.13,4.13,-0.721153846,0.07880518,155392.07142857142,1840.4,0,0,0,0,1,0,0,0,0,0,0,0
2/18/2023,Sandstorm Gold Ltd.,5.13,5.18,5.065,5.11,5.11,-3.58490566,0.10042856882331576,2202549.4285714286,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Centerra Gold Inc.,6.17,6.28,6.04,6.24,6.24,-2.803738318,0.1363536126852134,138778.5,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Seabridge Gold Inc.,11.38,11.44,11.082,11.28,11.28,-5.764411028,0.4926016750442711,242591.64285714287,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,DRDGOLD Limited,7.44,7.555,7.33,7.52,7.52,-0.529100529,0.12870160280316897,210795.5,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Caledonia Mining Corporation Plc,12.81,12.99,12.5,12.7,12.7,-2.905198777,0.23637757713951263,38676.21428571428,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,"Idaho Strategic Resources, Inc.",5.49,5.5,5.31,5.34,5.34,-1.838235294,0.065260818,6943.357142857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,"Contango Ore, Inc.",22.56,22.56,22.56,22.56,22.56,-2.925989673,0.633510771,803,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Newmont Corporation,45.32,45.56,44.67,45.42,45.42,-5.335556482,1.1517005264234736,7553325.5,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Agnico Eagle Mine,46.79,46.9,44.54,46.23,46.23,-9.759906305,2.1812763847496934,3564908.1428571427,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Barrick Gold Cor,16.65,16.79,16.44,16.74,16.74,-6.636921361,0.6051467293992501,17987022.785714287,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Wheaton Precious Metals Corp.,41.69,42.47,41.33,42.28,42.28,-1.902552204,0.5667088973704802,1907391.2857142857,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Franco-Nevada Corporation,132.93,134.24,131.57,132.45,132.45,-2.610294118,1.6143221170003952,473324.21428571426,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Gold Fields Limited,10.1,10.22,9.985,10.1,10.1,-3.80952381,0.31774848947572704,4410818.071428572,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,AngloGold Ashant,18.21,18.47,18.005,18.47,18.47,-6.575619626,0.7184634601632544,2773819.8571428573,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Kinross Gold Corporation,3.89,3.89,3.76,3.86,3.86,-7.875894988,0.18349177302874817,14999618.92857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Alamos Gold Inc.,159.7,163.1768,157.67,10.35,10.35,-2.999062793,0.16094273547620097,3207537.5714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Harmony Gold Mining Company Limited,3.205,3.28,3.15,3.24,3.24,-2.114803625,0.096821273,3068897.714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Pan American Silver Corp.,16,16,16.315,16.21,16.21,-1.638349515,0.29797607888850747,3159433.4285714286,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Endeavour Mining plc,3.07,3.07,3.15,3.13,3.13,-0.949367089,0.053385391260157636,1961430.142857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Osisko Gold Royalties Ltd,12.75,12.845,12.52,12.77,12.77,-0.078247261,0.087192684,524152.78571428574,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Eldorado Gold Corporation,8.8,8.9,8.61,8.72,8.72,-3.539823009,0.21289217205684102,1760163.2142857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,IAMGOLD Corporation,2.41,2.49,2.295,2.46,2.46,-5.747126437,0.081531809,4282900.642857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,"Coeur Mining, Inc.",3.27,3.33,3.19,3.31,3.31,-4.057971014,0.12069244660154818,3675738.1428571427,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Equinox Gold Corp.,3.69,3.76,3.59,3.69,3.69,-6.345177665,0.1879545771640608,2184122.214285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Orla Mining Ltd.,4.17,4.18,4.09,4.13,4.13,-0.721153846,0.077798227,141049.57142857142,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Sandstorm Gold Ltd.,5.13,5.18,5.065,5.11,5.11,-3.58490566,0.10307453116246075,2126163.714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Centerra Gold Inc.,6.17,6.28,6.04,6.24,6.24,-2.803738318,0.147204724,130238.92857142857,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Seabridge Gold Inc.,11.38,11.44,11.082,11.28,11.28,-5.764411028,0.48616104749617306,229441.2142857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,DRDGOLD Limited,7.44,7.555,7.33,7.52,7.52,-0.529100529,0.12855209459842792,191463.14285714287,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Caledonia Mining Corporation Plc,12.81,12.99,12.5,12.7,12.7,-2.905198777,0.2422067351749101,37561,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,"Idaho Strategic Resources, Inc.",5.49,5.5,5.31,5.34,5.34,-1.838235294,0.059882363,7700.928571428572,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,"Contango Ore, Inc.",22.56,22.56,22.56,22.56,22.56,-2.925989673,0.607780747,778.2142857142857,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Newmont Corporation,45.32,45.56,44.67,45.42,45.42,-5.335556482,1.2536045464875936,7469845.928571428,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Agnico Eagle Mine,46.79,46.9,44.54,46.23,46.23,-9.759906305,2.3887624196298662,4017648.5714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Barrick Gold Cor,16.65,16.79,16.44,16.74,16.74,-6.636921361,0.625937246,17693180.57142857,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Wheaton Precious Metals Corp.,41.69,42.47,41.33,42.28,42.28,-1.902552204,0.5667088973704743,1791280.642857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Franco-Nevada Corporation,132.93,134.24,131.57,132.45,132.45,-2.610294118,1.7307194294831527,470257.28571428574,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Gold Fields Limited,10.1,10.22,9.985,10.1,10.1,-3.80952381,0.3103079529129558,3891377.3571428573,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,AngloGold Ashant,18.21,18.47,18.005,18.47,18.47,-6.575619626,0.7446182983626073,2696890.5,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Kinross Gold Corporation,3.89,3.89,3.76,3.86,3.86,-7.875894988,0.18654758106178476,15164646,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Alamos Gold Inc.,159.7,163.1768,157.67,10.35,10.35,-2.999062793,0.17191977854920723,3141358.714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Harmony Gold Mining Company Limited,3.205,3.28,3.15,3.24,3.24,-2.114803625,0.097907596,2957647.214285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Pan American Silver Corp.,16,16,16.315,16.21,16.21,-1.638349515,0.2628639113637781,3106422.5714285714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Endeavour Mining plc,3.07,3.07,3.15,3.13,3.13,-0.949367089,0.049974352,1809904,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Osisko Gold Royalties Ltd,12.75,12.845,12.52,12.77,12.77,-0.078247261,0.088375655,516056.35714285716,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Eldorado Gold Corporation,8.8,8.9,8.61,8.72,8.72,-3.539823009,0.2264752208101985,1845654.2142857143,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,IAMGOLD Corporation,2.41,2.49,2.295,2.46,2.46,-5.747126437,0.085101749,4476240.785714285,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,"Coeur Mining, Inc.",3.27,3.33,3.19,3.31,3.31,-4.057971014,0.1132220418877512,3520722.785714286,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
