Date,company name,open,high,low,closing,avg_price_1,std_price_2,ROC_27,avg_volume_30,gold,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
3/19/2023,Sandstorm Gold Ltd.,0.46867129777338784,0.9223780283656327,0.5131453464416293,1.059057119817421,1.0565382027569084,-0.805169899,1.5350039999798673,1.5167453623886993,0.4421555609029435,0,0,0,0,0,0,0,0,0,0,0,0
3/19/2023,Centerra Gold Inc.,0.34287908844732645,0.6593490006024321,0.4041411900447709,0.6388494311042479,0.6378814807750786,-0.757303931,0.1193541061217147,0.27639556580627694,0.4421555609029435,0,0,0,0,0,0,0,0,0,0,0,0
3/19/2023,Seabridge Gold Inc.,-0.820972505,-0.346898221,-0.724623027,-0.303709063,-0.303753509,-0.78849126,0.6512799243771628,-0.200705606,0.4421555609029435,0,0,0,0,0,0,0,0,0,0,0,0
3/19/2023,DRDGOLD Limited,-1.384909874,-0.801728773,-1.273486575,-0.767158914,-0.770069936,-0.831430668,0.7786438643255913,0.7235420504954598,0.4421555609029435,0,0,0,0,0,0,0,0,0,0,0,0
3/19/2023,Caledonia Mining Corporation Plc,0.9531366121674849,2.0782781236724923,0.9852871754702659,2.250340267221871,2.246713934510684,-0.759039689,2.955297857,-0.167005866,0.4421555609029435,0,0,0,0,0,0,0,0,0,0,0,0
3/19/2023,"Idaho Strategic Resources, Inc.",-0.796679845,-1.05093552,-0.80313031,-0.909395568,-0.907587286,-0.757843621,-0.669202903,-0.399047815,0.4421555609029435,0,0,0,0,0,0,0,0,0,0,0,0
3/19/2023,"Contango Ore, Inc.",0.027995691977563127,0.11070767606283921,0.026753235009391203,-0.082494371,-0.085616071,-0.534562593,0.12826931223379065,-1.080401974,0.4421555609029435,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Newmont Corporation,1.122821532,1.048118609,1.034262356,0.918119445,0.987758042,-0.823688004,0.899883871,0.110504716,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Agnico Eagle Mine,0.09426865,-0.001433519,0.006810878,-0.073466923,-0.078751274,-0.798806322,1.073199334,2.711817181,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Barrick Gold Cor,0.736184187,0.750620999,0.773197563,0.703425566,0.618442788,-0.770414745,1.177154057,1.86122108,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Wheaton Precious Metals Corp.,0.316311853,0.401543616,0.439332203,0.373356683,0.12578669,-0.823028114,1.15315973,2.249895714,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Franco-Nevada Corporation,0.543491843,0.55267074,0.538235541,0.511588795,0.422163985,-0.820818466,1.858903448,2.182401775,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Gold Fields Limited,-0.777886191,-0.850795851,-0.811097,-0.799183564,-0.938640609,-0.687537122,0.907226514,1.191356304,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,AngloGold Ashant,0.17589211349691128,0.16315135593356025,0.097634633,0.17314175287588238,0.009685632,-0.734297317,1.0884606708497724,1.9141225745038062,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Kinross Gold Corporation,-1.285925776,-1.210852984,-1.245448642,-1.115975472,-1.363345731,-0.830676489,0.8454504424175113,1.6589521420736635,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Alamos Gold Inc.,-0.66970252,-0.751707117,-0.710767081,-0.707839547,-0.768937496,-0.820048481,1.1428185666644664,1.5124059766727127,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Harmony Gold Mining Company Limited,-0.618500013,-0.632041892,-0.624599707,-0.57093833,-0.781674515,-0.734791483,1.3082325937458728,1.531581358882217,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Pan American Silver Corp.,1.2036010382279076,1.1674335185988511,1.3383544038353814,1.220288420395729,1.0433168621306839,-0.803128868,1.5235124264706568,1.4389169573891771,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Endeavour Mining plc,0.701521332,0.7481750285123026,0.7229536890801175,0.7812299581352047,0.6662071516918964,-0.75651554,1.161162734446584,0.014148298382163521,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Osisko Gold Royalties Ltd,0.5934981738176551,0.5526517750512056,0.5094473948479384,0.4736865663807214,0.47994503651717024,-0.737993925,1.8592101476395164,1.2210963772817067,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Eldorado Gold Corporation,-0.188165611,-0.251626244,-0.172157395,-0.156523131,-0.267351148,-0.820945225,1.4059937759285979,2.516527888839769,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,IAMGOLD Corporation,-0.139602176,-0.259963195,-0.135836741,-0.135119831,-0.315329799,-0.822139185,0.7542869583851015,1.8928322770399053,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,"Coeur Mining, Inc.",0.065724695,0.25051872723239327,0.20254553766794087,0.3345025464976823,0.044052098,-0.860249877,0.1558775724571587,1.3115186342557046,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Equinox Gold Corp.,-0.0335458,-0.194622991,-0.304801684,-0.257057285,-0.275229167,-0.778079429,1.7317472729071073,1.2265572179745028,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Orla Mining Ltd.,0.9389885714199444,0.8823465214994598,0.8991534369602474,0.9791150156677698,0.7077147224051192,-0.753118383,1.529412536853773,-0.890637956,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Sandstorm Gold Ltd.,1.092931176409544,1.3993561799890606,1.1498533853254573,1.5621673657388715,1.0565382027569084,-0.805169899,2.126927317010353,1.7943603689453136,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Centerra Gold Inc.,0.7170649347659717,0.6342662771318547,0.7321163593807272,0.6388494311042479,0.6378814807750786,-0.757303931,0.3602797150746037,0.36642746481049826,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Seabridge Gold Inc.,-0.177271658,-0.21552643,-0.122498278,-0.065082128,-0.303753509,-0.78849126,1.1172617020854048,0.076900565,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,DRDGOLD Limited,-0.668862912,-0.592997458,-0.66453194,-0.5031341,-0.770069936,-0.831430668,1.315086649004975,1.1402631069211369,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,Caledonia Mining Corporation Plc,2.722517087008629,2.468142706756798,2.214178815397912,2.2219124830991546,2.246713934510684,-0.759039689,2.7283684597426783,0.039753034,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,"Idaho Strategic Resources, Inc.",-1.051169941,-1.156341816,-1.053187368,-1.210069014,-0.907587286,-0.757843621,-1.116501965,-0.403183341,0.5974517009973321,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2023,"Contango Ore, Inc.",-0.059446958,0.10410295675227188,0.049829485112277104,0.21481207536747407,-0.085616071,-0.534562593,0.12492822291328985,-1.077404227,0.5974517009973321,0,1,0,0,0,1,0,0,0,0,0,0
3/21/2023,Newmont Corporation,0.793776672,0.675832926,0.656429706,0.667544209,0.915954489,-0.215202959,0.838003564,0.125633989,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Agnico Eagle Mine,-0.326243466,-0.449069824,-0.412433623,-0.447368291,-0.070739303,-0.751193607,1.022868298,2.380214844,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Barrick Gold Cor,0.462069315,0.330020331,0.318318213,0.30891134,0.704442366,-0.192304249,1.082370984,1.879277773,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Wheaton Precious Metals Corp.,0.118363983,0.049688495,0.09270003,0.041015251,0.377822945,0.694671849,1.143595149,2.342535461,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Franco-Nevada Corporation,0.311346709,0.276324726,0.216051845,0.207170594,0.508221613,-0.094340329,1.753831406,2.278419341,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Gold Fields Limited,-0.912962242,-0.917776561,-1.023366444,-0.946361688,-0.796846271,0.312014838,1.021427272,1.239180911,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,AngloGold Ashant,0.095047138,0.027550571821794153,0.003904947,0.062232211,0.17140432987840315,0.6766968785161841,1.5270762983381183,2.017452384279642,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Kinross Gold Corporation,-1.232853818,-1.333165827,-1.298350885,-1.327766438,-1.115189463,1.1683113777336736,0.8030852634833789,1.6839307488277548,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Alamos Gold Inc.,-0.813802253,-0.966726217,-1.042799878,-1.073163137,-0.704968462,-0.379046178,0.860212645,1.5797343090296656,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Harmony Gold Mining Company Limited,-0.718152656,-0.779466515,-0.840352827,-0.833623571,-0.567895334,1.0447861587799352,1.309646257285528,1.6025686548326126,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Pan American Silver Corp.,1.0534622245400715,0.8826255411178886,0.6707237331747783,0.6640450373902664,1.2191078113292722,0.16378828727687378,0.9238779957823575,1.449848309879446,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Endeavour Mining plc,0.6853150833034429,0.5816651967457983,0.5250197564093119,0.477059132,0.7785309770816583,0.3320763840435204,0.8057807300842594,0.047155851,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Osisko Gold Royalties Ltd,0.2615120424426966,0.22438036368635494,0.14539367610442003,0.18957627603005436,0.4733467919990772,-0.685123589,1.6103859856855536,1.2905039714677897,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Eldorado Gold Corporation,-0.221468854,-0.337233668,-0.507070689,-0.593899181,-0.151155259,0.071685194,0.9089085433402715,2.450159289634582,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,IAMGOLD Corporation,-0.212928571,-0.331995717,-0.430191242,-0.56750329,-0.135410407,0.1894664742073659,0.6319512599044903,1.840388685149566,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,"Coeur Mining, Inc.",0.24587370796158686,0.1072276701346821,0.20254553766794087,0.1887925367143989,0.3351267083473121,1.3561946456680491,0.061385564,1.41655815,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Equinox Gold Corp.,-0.638227605,-0.738670584,-0.704253755,-0.649379514,-0.255635484,-0.684905509,1.1838960757593873,1.2280632349788265,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Orla Mining Ltd.,0.8882550342376878,0.8321473758561655,0.848585607,0.9623346651002732,0.9765444874626031,1.4246458081726994,1.7321187652231713,-0.787390216,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Sandstorm Gold Ltd.,1.3241385388673783,1.172223726835048,0.8197084762745838,0.716027407,1.5591601177635588,1.95521455,1.9944246983640677,1.9959531332989848,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Centerra Gold Inc.,0.4789466689268335,0.40835454774018265,0.17973712681490675,0.15176423105105627,0.6378814807750786,-0.757303931,-0.05338501,0.3719450863328659,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Seabridge Gold Inc.,-0.243292258,-0.387951905,-0.563491052,-0.616392634,-0.065445774,0.5563635325952583,0.6528483248795168,0.11682492067425528,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,DRDGOLD Limited,-0.608066472,-0.684317408,-0.805906232,-0.740756433,-0.506021018,1.3531304045593722,1.2480436027225716,1.2615634621019687,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,Caledonia Mining Corporation Plc,2.1899850994350807,1.9501797606590772,1.5547735451928333,1.5908156755748617,2.2183220404035513,-0.588500732,1.8871508080372932,0.14067906546940304,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,"Idaho Strategic Resources, Inc.",-1.517735116,-1.346073149,-1.325976886,-1.210069014,-1.20946297,0.44804380684583983,-1.116501965,-0.368736958,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2023,"Contango Ore, Inc.",0.42036655643757254,0.5620301622849232,0.5436612373140461,0.45623385148589213,0.21179782322628943,1.3697696744973276,0.32508059451039656,-1.07501949,-0.083207977,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Newmont Corporation,0.675070615,0.734829018,0.701005468,0.675759791,0.66566782,1.297317011,0.840311644,0.117194964,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Agnico Eagle Mine,-0.380503093,-0.189493742,-0.263188007,-0.236381091,-0.444631283,1.423120374,1.227924146,2.003333828,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Barrick Gold Cor,0.378007421,0.558142727,0.451453632,0.531273904,0.310277633,1.879258354,1.417045732,1.866372394,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Wheaton Precious Metals Corp.,0.115118936,0.398315588,0.207154049,0.321730829,0.045005838,1.181114144,1.504321668,2.352358507,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Franco-Nevada Corporation,0.222183699,0.366316367,0.286737871,0.291995457,0.202238937,1.762214911,2.297801543,2.293899419,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Gold Fields Limited,-0.803862355,-0.773510417,-0.734149326,-0.783414479,-0.943892251,0.349035281,1.387094935,1.264649419,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,AngloGold Ashant,0.1459495299295657,0.15272052638650133,0.1974738369737169,0.13117598009797515,0.060597074,0.23249500219470448,1.5256115145715277,1.9869176704116798,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Kinross Gold Corporation,-1.321307082,-1.263272774,-1.298350885,-1.257169449,-1.327894836,0.8827416824334073,0.9721914828727171,1.646328055,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Alamos Gold Inc.,-1.002933153,-0.868175796,-0.922899146,-0.872235162,-1.070505799,1.6999646783350757,1.1286707569341823,1.6077610813718468,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Harmony Gold Mining Company Limited,-0.705696075,-0.582900352,-0.637291067,-0.57093833,-0.831975498,1.463510309876663,1.7232128259779995,1.6961481779060368,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Pan American Silver Corp.,0.7031383259351209,0.9833054043454841,0.8394655510340518,0.9597693675957036,0.663608412,2.2523293427705453,1.5825543783971223,1.464935742239517,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Endeavour Mining plc,0.4908400932843141,0.6213103947854427,0.5415142507985453,0.6051310586039679,0.47365202245230376,2.1982339678465834,1.0649950230019716,0.10519319763222779,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Osisko Gold Royalties Ltd,0.25487231981519753,0.41477778227796774,0.347645742,0.36136389345138786,0.1896222777210706,1.5354304645825538,1.8860520752895842,1.3372524935644161,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Eldorado Gold Corporation,-0.529523852,-0.414688003,-0.494511441,-0.387589724,-0.591039698,2.5582985179886495,1.2872315560809688,2.3329663819165645,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,IAMGOLD Corporation,-0.579560548,-0.313987586,-0.430191242,-0.279247651,-0.567216947,1.6057144039025595,0.9720644601504703,1.7904953992486383,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,"Coeur Mining, Inc.",0.1377843001137398,0.26843010936960765,0.24933823613908293,0.2798612928289506,0.18958940297261576,0.24797238457052406,0.38308767009559547,1.4703077083392395,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Equinox Gold Corp.,-0.61872174,-0.155762449,-0.524500323,-0.178592839,-0.647509136,1.0853989250080818,1.9863067959424703,1.2008590279143423,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Orla Mining Ltd.,0.9389885714199444,1.2337405410025266,1.0677128699589231,1.2308202741802232,0.9597426271465108,-0.617008117,1.8404578223894699,-0.752589156,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Sandstorm Gold Ltd.,0.7692408689685734,0.8883081603925314,0.8197084762745838,0.8303706443985782,0.7138414425251001,3.8372948567012037,2.146569419159917,2.092297042103002,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Centerra Gold Inc.,0.20681150796781936,0.49213084413191355,0.2487845308856343,0.43729693453051327,0.15146508467806594,1.7538068304755718,0.10780059266335677,0.41322876741912234,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Seabridge Gold Inc.,-0.622910706,-0.379741168,-0.538049161,-0.369537183,-0.616018817,2.3185870543183422,1.1543502486870734,0.24029783464732074,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,DRDGOLD Limited,-0.756679992,-0.4886318,-0.640877875,-0.536137202,-0.743665044,1.1346742973231227,1.5834935294300674,1.3016974258997263,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,Caledonia Mining Corporation Plc,1.6059177582253825,1.7719559512491085,1.8005518731783627,1.8750935168020209,1.5880219912252125,3.026925153547014,2.222471805528599,0.18154614694443566,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,"Idaho Strategic Resources, Inc.",-1.029962433,-1.282829371,-1.280511966,-1.188592339,-1.20946297,-0.757843621,-1.114679364,-0.283316787,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2023,"Contango Ore, Inc.",0.4315771525650015,0.5400144312496993,0.5459688623243352,0.6507125044701725,0.4533068503564915,1.0118124813994982,0.5529906335497567,-1.061906491,0.062175643650719745,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Newmont Corporation,0.777116173,0.968107702,0.872940551,0.911957759,0.67387394,-0.754146857,1.373921919,0.117929162,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Agnico Eagle Mine,-0.106491973,0.002539584,-0.029822137,-0.004028098,-0.23364938,0.454995171,1.442026163,1.652568083,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Barrick Gold Cor,0.721564727,0.764878648,0.751008326,0.746463482,0.53244321,0.723037366,1.691899243,1.82592589,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Wheaton Precious Metals Corp.,0.413663264,0.595225335,0.514544845,0.528234243,0.3261232,0.869791075,1.828274234,2.398142175,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Franco-Nevada Corporation,0.405329341,0.470642961,0.502008952,0.433898733,0.287499735,-0.101066978,2.410363003,2.288917888,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Gold Fields Limited,-0.559686417,-0.510739942,-0.59352082,-0.489058233,-0.781091345,0.46009661,2.081932092,1.361439821,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,AngloGold Ashant,0.26871412255568083,0.32855451017977966,0.26098862913136983,0.3380072887890889,0.12947725996879356,-0.133318308,1.9389613382598077,1.967358529533962,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Kinross Gold Corporation,-1.144400554,-1.175906458,-1.139644155,-1.115975472,-1.256993045,-0.259537099,1.2913015788802877,1.6321586305935398,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Alamos Gold Inc.,-0.77777732,-0.491892372,-0.701543948,-0.525177752,-0.869460263,0.5659587565470361,1.5035649906025423,1.6897280202980882,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Harmony Gold Mining Company Limited,-0.49393421,-0.533758811,-0.523068826,-0.520903046,-0.567895334,1.463510309876663,1.9314166153793797,1.788589679761461,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Pan American Silver Corp.,1.0749106264954775,1.2751310948602552,1.1806174871408435,1.3047810861687112,0.9589372065153634,0.8212919528952417,2.231481169,1.4444821997744328,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Endeavour Mining plc,0.6853150833034429,0.7481750285123026,0.7064591946908834,0.7652209672687289,0.6020221086120321,0.4875895160269735,1.5423705930842964,0.1525679293274154,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Osisko Gold Royalties Ltd,0.44742427601267293,0.6183060573241754,0.5566395435739504,0.5860092393100549,0.3611766351914931,0.6366347754994676,1.7275755046475265,1.395133462529429,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Eldorado Gold Corporation,-0.321378583,-0.288396671,-0.255885718,-0.362832589,-0.383547038,0.773037673,0.651084075,2.2372883646548036,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,IAMGOLD Corporation,-0.139602176,-0.259963195,-0.172952602,-0.135119831,-0.279345921,0.7964298553280903,1.1219674377319502,1.7621921183451226,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,"Coeur Mining, Inc.",0.335948215,0.3758984021928916,0.44586756971787683,0.38914380016641315,0.2805502188318006,-0.167610963,0.6578467480668881,1.5196921971299135,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Equinox Gold Corp.,-0.0335458,-0.097471635,-0.085103044,-0.002047836,-0.177260754,1.4580945957825044,2.324419910527818,1.1973814679738055,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Orla Mining Ltd.,1.2264786154527292,1.4010710264801784,1.3036960761570693,1.3650630787201992,1.2285723922039933,1.424645808172682,2.065057210163783,-0.65215866,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Sandstorm Gold Ltd.,0.9542067589348416,1.0586575002580398,0.9847809308000196,0.8303706443985782,0.8280736959357021,-0.177809797,2.088871298877429,2.1182170715919137,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Centerra Gold Inc.,0.46193822136689555,0.5088526597789651,0.6112834022569535,0.5380731828173798,0.43660573066596975,0.7147265151872941,0.2869708099724973,0.4194275823865531,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Seabridge Gold Inc.,-0.292807708,-0.199104956,-0.249707732,-0.172052823,-0.369493574,0.6027378357984058,1.4120868279495074,0.3324939476616547,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,DRDGOLD Limited,-0.418921991,-0.273442861,-0.358954433,-0.252310526,-0.539027133,0.8616041632778174,2.0854539856166032,1.3517739782872211,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,Caledonia Mining Corporation Plc,2.0811882417587655,2.1562510402893538,2.196195035301411,1.988804653292884,1.8719409322965364,0.9463498799160397,2.467112933290436,0.21215840556338292,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,"Idaho Strategic Resources, Inc.",-1.36928256,-1.430398186,-1.212314587,-1.210069014,-1.187900421,-0.671708802,-0.949365788,-0.29989319,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2023,"Contango Ore, Inc.",0.6154309290548345,0.5796427471131016,0.3544359864703776,0.2841090666607233,0.6478557888780423,0.7111284391973276,0.1810816347922329,-1.059790938,0.8386563441226553,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Newmont Corporation,1.012445725,1.093891439,1.038507667,1.068053807,0.909799899,1.175620002,1.586391278,0.143067418,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Agnico Eagle Mine,0.088842687,0.095245328,0.048871006,0.142861726,-0.001302221,0.581962411,1.582751248,1.560425208,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Barrick Gold Cor,0.867759325,0.878939847,0.891540158,0.904269173,0.747442155,0.674861491,1.851694853,1.849719693,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Wheaton Precious Metals Corp.,0.708962546,0.637189707,0.717291965,0.686338419,0.532922179,0.422264163,1.986972086,2.433324734,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Franco-Nevada Corporation,0.473607322,0.480199595,0.479517943,0.498904703,0.430132284,0.38325178,2.506632528,2.276474106,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Gold Fields Limited,-0.346681876,-0.358745255,-0.352064327,-0.284060132,-0.486999386,1.385607685,2.346448577,1.474589497,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,AngloGold Ashant,0.4663351741001588,0.43286280565036794,0.4787536308147502,0.49687771430545175,0.33611781880901176,1.0686397105643837,2.1458074236270916,1.9866127241616571,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Kinross Gold Corporation,-1.073637943,-1.001173824,-1.033839669,-0.957132248,-1.115189463,0.3116022918329435,1.5008067760802526,1.640324474264044,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Alamos Gold Inc.,-0.42653422,-0.424698903,-0.517081283,-0.369915226,-0.522199793,1.5739640203586927,1.7001973563560027,1.798233743333634,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Harmony Gold Mining Company Limited,-0.406738147,-0.466189192,-0.434229306,-0.433341299,-0.51759435,-0.316067332,2.0898098138443473,1.8523752095991042,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Pan American Silver Corp.,1.4466829270558315,1.4245180554809111,1.4520717158709795,1.3470274190552038,1.303487466944595,1.0920287563852042,2.274123931738327,1.4597497369481023,0.645362212,0,0,1,0,0,1,0,0,0,0,0,0
3/24/2023,Endeavour Mining plc,0.8149650766495288,0.740245989,0.8219206554155204,0.7492119764022525,0.7624847163116926,0.7986157799942797,1.518632374780849,0.18693080509844767,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Osisko Gold Royalties Ltd,0.6134173417001522,0.5953270585286358,0.671249048,0.5926164553647214,0.5855169488066612,1.059597452715026,1.736620575145514,1.4921915088081665,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2023,Eldorado Gold Corporation,-0.28807534,-0.32908058,-0.276817799,-0.329823075,-0.358647919,-0.629667277,0.6943581826647203,2.0956655345560735,0.645362212,0,0,0,0,0,0,0,0,0,0,0,0
